2.000000000000000000e+02
2.000000000000000000e+02
2.000000000000000000e+02
1.600000000000000000e+01
1.500000000000000000e+02
1.030000000000000000e+02
2.000000000000000000e+02
2.000000000000000000e+02
9.500000000000000000e+01
2.000000000000000000e+02
1.320000000000000000e+02
1.700000000000000000e+01
4.000000000000000000e+01
2.900000000000000000e+01
6.700000000000000000e+01
1.140000000000000000e+02
6.700000000000000000e+01
1.740000000000000000e+02
1.580000000000000000e+02
6.800000000000000000e+01
6.900000000000000000e+01
8.400000000000000000e+01
1.190000000000000000e+02
4.400000000000000000e+01
2.000000000000000000e+02
1.030000000000000000e+02
7.300000000000000000e+01
4.400000000000000000e+01
2.000000000000000000e+02
6.700000000000000000e+01
2.000000000000000000e+02
2.000000000000000000e+02
8.300000000000000000e+01
2.000000000000000000e+02
1.690000000000000000e+02
1.610000000000000000e+02
6.400000000000000000e+01
3.000000000000000000e+00
1.310000000000000000e+02
1.890000000000000000e+02
7.900000000000000000e+01
8.800000000000000000e+01
1.970000000000000000e+02
4.000000000000000000e+01
3.000000000000000000e+00
1.190000000000000000e+02
8.100000000000000000e+01
1.190000000000000000e+02
7.700000000000000000e+01
2.000000000000000000e+02
2.000000000000000000e+02
1.370000000000000000e+02
