7.300000000000000000e+01
7.200000000000000000e+01
7.400000000000000000e+01
4.500000000000000000e+01
8.700000000000000000e+01
7.200000000000000000e+01
2.000000000000000000e+02
5.500000000000000000e+01
1.940000000000000000e+02
2.000000000000000000e+02
4.400000000000000000e+01
1.700000000000000000e+02
4.300000000000000000e+01
1.450000000000000000e+02
1.120000000000000000e+02
1.600000000000000000e+02
1.510000000000000000e+02
2.000000000000000000e+02
1.630000000000000000e+02
2.000000000000000000e+02
2.000000000000000000e+02
8.700000000000000000e+01
1.450000000000000000e+02
1.810000000000000000e+02
2.000000000000000000e+02
2.800000000000000000e+01
1.580000000000000000e+02
1.290000000000000000e+02
2.000000000000000000e+02
8.400000000000000000e+01
1.700000000000000000e+02
4.300000000000000000e+01
6.700000000000000000e+01
5.600000000000000000e+01
2.000000000000000000e+02
1.900000000000000000e+01
1.920000000000000000e+02
2.000000000000000000e+02
8.800000000000000000e+01
2.000000000000000000e+02
1.600000000000000000e+01
7.300000000000000000e+01
2.000000000000000000e+02
2.000000000000000000e+02
1.100000000000000000e+01
8.400000000000000000e+01
5.500000000000000000e+01
2.000000000000000000e+02
8.000000000000000000e+01
6.800000000000000000e+01
6.400000000000000000e+01
1.430000000000000000e+02
